Repository,Component Type,Ecosystem,Name,Version,Dependency Scope,Relationship,License,PURL or Reference,Metadata Source,Notes
workspace,library,npm,grapheme-splitter,1.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/grapheme-splitter@1.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,h3,1.15.11,build,transitive build dependency,MIT,pkg:npm/h3@1.15.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hast-util-from-html,2.0.3,build,transitive build dependency,MIT,pkg:npm/hast-util-from-html@2.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hast-util-from-parse5,8.0.3,build,transitive build dependency,MIT,pkg:npm/hast-util-from-parse5@8.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hast-util-is-element,3.0.0,build,transitive build dependency,MIT,pkg:npm/hast-util-is-element@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hast-util-parse-selector,4.0.0,build,transitive build dependency,MIT,pkg:npm/hast-util-parse-selector@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hast-util-raw,9.1.0,build,transitive build dependency,MIT,pkg:npm/hast-util-raw@9.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hast-util-to-html,9.0.5,build,transitive build dependency,MIT,pkg:npm/hast-util-to-html@9.0.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hast-util-to-jsx-runtime,2.3.6,runtime,transitive runtime dependency,MIT,pkg:npm/hast-util-to-jsx-runtime@2.3.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hast-util-to-parse5,8.0.1,build,transitive build dependency,MIT,pkg:npm/hast-util-to-parse5@8.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hast-util-to-text,4.0.2,build,transitive build dependency,MIT,pkg:npm/hast-util-to-text@4.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hast-util-whitespace,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/hast-util-whitespace@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hastscript,9.0.1,build,transitive build dependency,MIT,pkg:npm/hastscript@9.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,html-escaper,3.0.3,build,transitive build dependency,MIT,pkg:npm/html-escaper@3.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,html-parse-stringify,3.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/html-parse-stringify@3.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,html-url-attributes,3.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/html-url-attributes@3.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,html-void-elements,3.0.0,build,transitive build dependency,MIT,pkg:npm/html-void-elements@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,http-cache-semantics,4.2.0,build,transitive build dependency,BSD-2-Clause,pkg:npm/http-cache-semantics@4.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,hyphen,1.14.1,runtime,transitive runtime dependency,ISC,pkg:npm/hyphen@1.14.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,i18next,25.10.10,runtime,direct runtime dependency,MIT,pkg:npm/i18next@25.10.10,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,immer,11.1.8,runtime,direct runtime dependency,MIT,pkg:npm/immer@11.1.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,import-meta-resolve,4.2.0,build,transitive build dependency,MIT,pkg:npm/import-meta-resolve@4.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,inherits,2.0.4,runtime,transitive runtime dependency,ISC,pkg:npm/inherits@2.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,inline-style-parser,0.2.7,runtime,transitive runtime dependency,MIT,pkg:npm/inline-style-parser@0.2.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,iron-webcrypto,1.2.1,build,transitive build dependency,MIT,pkg:npm/iron-webcrypto@1.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,is-alphabetical,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/is-alphabetical@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,is-alphanumerical,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/is-alphanumerical@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,is-decimal,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/is-decimal@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,is-docker,3.0.0,build,transitive build dependency,MIT,pkg:npm/is-docker@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,is-fullwidth-code-point,3.0.0,build,transitive build dependency,MIT,pkg:npm/is-fullwidth-code-point@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,is-hexadecimal,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/is-hexadecimal@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,is-reference,1.2.1,build,transitive build dependency,MIT,pkg:npm/is-reference@1.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,is-wsl,3.1.1,build,transitive build dependency,MIT,pkg:npm/is-wsl@3.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,jay-peg,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/jay-peg@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,jiti,2.7.0,build,transitive build dependency,MIT,pkg:npm/jiti@2.7.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,js-md5,0.8.3,runtime,transitive runtime dependency,MIT,pkg:npm/js-md5@0.8.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,js-yaml,4.2.0,build,transitive build dependency,MIT,pkg:npm/js-yaml@4.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,jsep,1.4.0,runtime,transitive runtime dependency,MIT,pkg:npm/jsep@1.4.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,kdbush,4.1.0,runtime,transitive runtime dependency,ISC,pkg:npm/kdbush@4.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,kleur,3.0.3,build,transitive build dependency,MIT,pkg:npm/kleur@3.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ktx-parse,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/ktx-parse@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lerc,2.0.0,runtime,transitive runtime dependency,Apache-2.0,pkg:npm/lerc@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lightningcss,1.32.0,build,transitive build dependency,MPL-2.0,pkg:npm/lightningcss@1.32.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lightningcss-linux-x64-gnu,1.32.0,build,transitive build dependency,MPL-2.0,pkg:npm/lightningcss-linux-x64-gnu@1.32.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,linebreak,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/linebreak@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,long,5.3.2,runtime,transitive runtime dependency,Apache-2.0,pkg:npm/long@5.3.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,longest-streak,3.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/longest-streak@3.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,loose-envify,1.4.0,runtime,transitive runtime dependency,MIT,pkg:npm/loose-envify@1.4.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lru-cache,11.5.1,build,transitive build dependency,BlueOak-1.0.0,pkg:npm/lru-cache@11.5.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lucide-react,0.562.0,runtime,direct runtime dependency,ISC,pkg:npm/lucide-react@0.562.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,magic-string,0.30.21,build,transitive build dependency,MIT,pkg:npm/magic-string@0.30.21,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,magic-string,0.25.9,build,transitive build dependency,MIT,pkg:npm/magic-string@0.25.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,magicast,0.5.3,build,transitive build dependency,MIT,pkg:npm/magicast@0.5.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,markdown-table,3.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/markdown-table@3.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-definitions,6.0.0,build,transitive build dependency,MIT,pkg:npm/mdast-util-definitions@6.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-find-and-replace,3.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-find-and-replace@3.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-from-markdown,2.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-from-markdown@2.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-gfm,3.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-gfm@3.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-gfm-autolink-literal,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-gfm-autolink-literal@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-gfm-footnote,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-gfm-footnote@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-gfm-strikethrough,2.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-gfm-strikethrough@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-gfm-table,2.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-gfm-table@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-gfm-task-list-item,2.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-gfm-task-list-item@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-mdx-expression,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-mdx-expression@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-mdx-jsx,3.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-mdx-jsx@3.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-mdxjs-esm,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-mdxjs-esm@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-phrasing,4.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-phrasing@4.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-to-hast,13.2.1,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-to-hast@13.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-to-markdown,2.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-to-markdown@2.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdast-util-to-string,4.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/mdast-util-to-string@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdn-data,2.27.1,build,transitive build dependency,CC0-1.0,pkg:npm/mdn-data@2.27.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mdn-data,2.0.28,build,transitive build dependency,CC0-1.0,pkg:npm/mdn-data@2.0.28,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mersenne-twister,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/mersenne-twister@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,meshoptimizer,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/meshoptimizer@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark,4.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/micromark@4.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-core-commonmark,2.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-core-commonmark@2.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-extension-gfm,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-extension-gfm@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-extension-gfm-autolink-literal,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-extension-gfm-autolink-literal@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-extension-gfm-footnote,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-extension-gfm-footnote@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-extension-gfm-strikethrough,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-extension-gfm-strikethrough@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-extension-gfm-table,2.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-extension-gfm-table@2.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-extension-gfm-tagfilter,2.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-extension-gfm-tagfilter@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-extension-gfm-task-list-item,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-extension-gfm-task-list-item@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-factory-destination,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-factory-destination@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-factory-label,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-factory-label@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-factory-space,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-factory-space@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-factory-title,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-factory-title@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-factory-whitespace,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-factory-whitespace@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-character,2.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-character@2.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-chunked,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-chunked@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-classify-character,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-classify-character@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-combine-extensions,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-combine-extensions@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-decode-numeric-character-reference,2.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-decode-numeric-character-reference@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-decode-string,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-decode-string@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-encode,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-encode@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-html-tag-name,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-html-tag-name@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-normalize-identifier,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-normalize-identifier@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-resolve-all,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-resolve-all@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-sanitize-uri,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-sanitize-uri@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-subtokenize,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-subtokenize@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-symbol,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-symbol@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromark-util-types,2.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/micromark-util-types@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mime,1.6.0,build,transitive build dependency,MIT,pkg:npm/mime@1.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,motion,12.40.0,runtime,direct runtime dependency,MIT,pkg:npm/motion@12.40.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,motion-dom,12.40.0,runtime,transitive runtime dependency,MIT,pkg:npm/motion-dom@12.40.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,motion-utils,12.39.0,runtime,transitive runtime dependency,MIT,pkg:npm/motion-utils@12.39.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mrmime,2.0.1,build,transitive build dependency,MIT,pkg:npm/mrmime@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ms,2.1.3,build,transitive build dependency,MIT,pkg:npm/ms@2.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ms,2.0.0,build,transitive build dependency,MIT,pkg:npm/ms@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,nanostores,1.3.0,runtime,direct runtime dependency,MIT,pkg:npm/nanostores@1.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,neotraverse,0.6.18,build,transitive build dependency,MIT,pkg:npm/neotraverse@0.6.18,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,nlcst-to-string,4.0.0,build,transitive build dependency,MIT,pkg:npm/nlcst-to-string@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,node-fetch-native,1.6.7,build,transitive build dependency,MIT,pkg:npm/node-fetch-native@1.6.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,node-mock-http,1.0.4,build,transitive build dependency,MIT,pkg:npm/node-mock-http@1.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,normalize-path,3.0.0,build,transitive build dependency,MIT,pkg:npm/normalize-path@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,normalize-svg-path,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/normalize-svg-path@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,nosleep.js,0.12.0,runtime,transitive runtime dependency,MIT,pkg:npm/nosleep.js@0.12.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,nth-check,2.1.1,build,transitive build dependency,BSD-2-Clause,pkg:npm/nth-check@2.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,object-assign,4.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/object-assign@4.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ofetch,1.5.1,build,transitive build dependency,MIT,pkg:npm/ofetch@1.5.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ohash,2.0.11,build,transitive build dependency,MIT,pkg:npm/ohash@2.0.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,oniguruma-parser,0.12.2,build,transitive build dependency,MIT,pkg:npm/oniguruma-parser@0.12.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,oniguruma-to-es,4.3.6,build,transitive build dependency,MIT,pkg:npm/oniguruma-to-es@4.3.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,p-limit,6.2.0,build,transitive build dependency,MIT,pkg:npm/p-limit@6.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,p-queue,8.1.1,build,transitive build dependency,MIT,pkg:npm/p-queue@8.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,p-timeout,6.1.4,build,transitive build dependency,MIT,pkg:npm/p-timeout@6.1.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
